work_year,salary,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,job_area
2023,275300,senior,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2023,183500,senior,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2023,75000,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,65000,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,160000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,147000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,149040,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,113900,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,74883,mid,full_time,Software Data Engineer,Singapore,remote,Singapore,large,Data
2023,180180,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,106020,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,17025,mid,full_time,Data Scientist,India,remote,India,large,Data
2023,70000,entry,full_time,AI Programmer,India,on_site,Australia,large,AI
2023,80000,entry,full_time,AI Developer,Sweden,hybrid,Sweden,medium,AI
2023,18241,mid,full_time,Lead Data Analyst,India,hybrid,India,large,Data
2023,250000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,150000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,139500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,109400,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,105000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,70000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,210914,executive,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,116704,executive,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,150000,entry,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,100000,entry,full_time,Research Scientist,United States,on_site,United States,medium,Research
2023,146000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,75000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,75000,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,60000,entry,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,185700,mid,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,165000,mid,full_time,Analytics Engineer,United States,on_site,United States,medium,Others
2023,160000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,130000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,169000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,110600,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,193000,senior,full_time,Data Operations Engineer,United States,remote,United States,medium,Data
2023,136850,senior,full_time,Data Operations Engineer,United States,remote,United States,medium,Data
2023,139500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,109400,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,276000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,178500,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,59382,mid,full_time,Data Scientist,Spain,on_site,Spain,medium,Data
2023,48585,mid,full_time,Data Scientist,Spain,on_site,Spain,medium,Data
2023,75577,mid,full_time,Data Engineer,Slovenia,remote,Slovenia,medium,Data
2023,48585,mid,full_time,Data Engineer,Slovenia,remote,Slovenia,medium,Data
2023,198094,senior,full_time,Machine Learning Engineer,United Kingdom,on_site,United Kingdom,medium,Machine Learning
2023,102492,senior,full_time,Machine Learning Engineer,United Kingdom,on_site,United Kingdom,medium,Machine Learning
2023,138666,senior,full_time,Data Engineer,United Kingdom,on_site,United Kingdom,medium,Data
2023,102492,senior,full_time,Data Engineer,United Kingdom,on_site,United Kingdom,medium,Data
2023,252000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,129000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,130000,senior,full_time,Business Intelligence Developer,United States,remote,United States,large,Business Intelligence
2021,150000,mid,full_time,Data Science Lead,United States,remote,United States,medium,Data
2023,163800,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,126000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,260000,senior,full_time,Machine Learning Engineer,Canada,remote,Canada,medium,Machine Learning
2023,110000,senior,full_time,Machine Learning Engineer,Canada,remote,Canada,medium,Machine Learning
2023,170000,senior,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2023,130000,senior,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2023,247500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,172200,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,239748,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,159832,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,163800,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,126000,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2023,128750,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,106250,mid,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,252000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,129000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,299500,senior,full_time,Data Science Manager,United States,on_site,United States,medium,Data
2023,245100,senior,full_time,Data Science Manager,United States,on_site,United States,medium,Data
2023,155000,mid,full_time,Data Analytics Manager,United States,on_site,United States,medium,Data
2023,140000,mid,full_time,Data Analytics Manager,United States,on_site,United States,medium,Data
2023,167500,executive,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,106500,executive,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,188500,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,117000,senior,full_time,Data Architect,United States,remote,United States,medium,Data
2023,250000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,138000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,130000,mid,full_time,Data Analyst,Canada,remote,Canada,medium,Data
2023,100000,mid,full_time,Data Analyst,Canada,remote,Canada,medium,Data
2023,124163,senior,full_time,Deep Learning Researcher,Germany,on_site,Germany,large,Research
2023,140000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,120000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,160000,senior,full_time,Business Intelligence Analyst,United States,on_site,United States,medium,Business Intelligence
2023,135000,senior,full_time,Business Intelligence Analyst,United States,on_site,United States,medium,Business Intelligence
2023,104500,mid,full_time,Data Science Manager,United States,on_site,United States,medium,Data
2023,70000,mid,full_time,Data Science Manager,United States,on_site,United States,medium,Data
2023,90000,mid,full_time,Data Science Consultant,United States,on_site,United States,medium,Data
2023,70000,mid,full_time,Data Science Consultant,United States,on_site,United States,medium,Data
2023,153600,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,106800,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2023,125000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,90000,entry,full_time,Data Engineer,United States,on_site,United States,medium,Data
2023,185000,mid,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,125000,mid,full_time,Research Scientist,United States,remote,United States,medium,Research
2023,127000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,94000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,210550,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,153300,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,200000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,150000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2023,161500,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,119500,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2023,175000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,145000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2023,175000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,148750,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2023,105000,senior,full_time,Data Analytics Specialist,United States,on_site,United States,medium,Data
2023,85000,senior,full_time,Data Analytics Specialist,United States,on_site,United States,medium,Data
